comparison_id,comparison_name,gene_set,gene_name
sars_cov_2_variants_control_delta_24hr,SARS-CoV-2-Delta-24h,Downregulated genes,AKR1C1
sars_cov_2_variants_control_delta_24hr,SARS-CoV-2-Delta-24h,Differential exon usage,PMS2CL
sars_cov_2_variants_control_delta_24hr,SARS-CoV-2-Delta-24h,Differential transcript expression,SPTAN1
sars_cov_2_variants_control_delta_24hr,SARS-CoV-2-Delta-24h,Differential intron excision,PPP4R3A
sars_cov_2_variants_control_delta_24hr,SARS-CoV-2-Delta-24h,Differential alternative splicing,HSPA4L
sars_cov_2_variants_control_delta_24hr,SARS-CoV-2-Delta-24h,Upregulated genes,GBP4
sars_cov_2_variants_control_delta_24hr,SARS-CoV-2-Delta-24h,Downregulated genes,AKR1C2
sars_cov_2_variants_control_delta_24hr,SARS-CoV-2-Delta-24h,Differential exon usage,IL32
sars_cov_2_variants_control_delta_24hr,SARS-CoV-2-Delta-24h,Differential transcript expression,BPTF
sars_cov_2_variants_control_delta_24hr,SARS-CoV-2-Delta-24h,Differential intron excision,HNRNPLL
sars_cov_2_variants_control_delta_24hr,SARS-CoV-2-Delta-24h,Differential alternative splicing,KYNU
sars_cov_2_variants_control_delta_24hr,SARS-CoV-2-Delta-24h,Upregulated genes,GBP5
sars_cov_2_variants_control_delta_24hr,SARS-CoV-2-Delta-24h,Downregulated genes,AKR1C3
sars_cov_2_variants_control_delta_24hr,SARS-CoV-2-Delta-24h,Differential exon usage,PDE10A
sars_cov_2_variants_control_delta_24hr,SARS-CoV-2-Delta-24h,Differential transcript expression,CASK
sars_cov_2_variants_control_delta_24hr,SARS-CoV-2-Delta-24h,Differential intron excision,NBPF26
sars_cov_2_variants_control_delta_24hr,SARS-CoV-2-Delta-24h,Differential alternative splicing,AC097376.3
sars_cov_2_variants_control_delta_24hr,SARS-CoV-2-Delta-24h,Upregulated genes,GBP6
sars_cov_2_variants_control_delta_24hr,SARS-CoV-2-Delta-24h,Downregulated genes,HNRNPA1P33
sars_cov_2_variants_control_delta_24hr,SARS-CoV-2-Delta-24h,Differential exon usage,RASGEF1B
sars_cov_2_variants_control_delta_24hr,SARS-CoV-2-Delta-24h,Differential transcript expression,CTNNA1
sars_cov_2_variants_control_delta_24hr,SARS-CoV-2-Delta-24h,Differential intron excision,PPP4R1
sars_cov_2_variants_control_delta_24hr,SARS-CoV-2-Delta-24h,Differential alternative splicing,CDKL3
sars_cov_2_variants_control_delta_24hr,SARS-CoV-2-Delta-24h,Upregulated genes,GBP1P1
sars_cov_2_variants_control_delta_24hr,SARS-CoV-2-Delta-24h,Downregulated genes,AL359183.1
sars_cov_2_variants_control_delta_24hr,SARS-CoV-2-Delta-24h,Differential exon usage,IFITM3
sars_cov_2_variants_control_delta_24hr,SARS-CoV-2-Delta-24h,Differential transcript expression,TRPS1
