comparison_id,comparison_name,gene_set,gene_name
sars_cov_2_covid_12hr_control_covid_12hr_infected,SARS-CoV-2-12h,Differential alternative splicing,AC046134.2
sars_cov_2_covid_12hr_control_covid_12hr_infected,SARS-CoV-2-12h,Differential alternative splicing,AL162231.2
sars_cov_2_covid_12hr_control_covid_12hr_infected,SARS-CoV-2-12h,Differential alternative splicing,TTN-AS1
sars_cov_2_covid_12hr_control_covid_12hr_infected,SARS-CoV-2-12h,Differential alternative splicing,NR1H3
sars_cov_2_covid_12hr_control_covid_12hr_infected,SARS-CoV-2-12h,Differential alternative splicing,FLYWCH1
sars_cov_2_covid_12hr_control_covid_12hr_infected,SARS-CoV-2-12h,Differential alternative splicing,ARIH1
sars_cov_2_covid_12hr_control_covid_12hr_infected,SARS-CoV-2-12h,Differential alternative splicing,UBXN8
sars_cov_2_covid_12hr_control_covid_12hr_infected,SARS-CoV-2-12h,Differential alternative splicing,OGDHL
sars_cov_2_covid_12hr_control_covid_12hr_infected,SARS-CoV-2-12h,Differential alternative splicing,PHC3
sars_cov_2_covid_12hr_control_covid_12hr_infected,SARS-CoV-2-12h,Differential alternative splicing,ACD
sars_cov_2_covid_12hr_control_covid_12hr_infected,SARS-CoV-2-12h,Differential alternative splicing,TSEN2
sars_cov_2_covid_12hr_control_covid_12hr_infected,SARS-CoV-2-12h,Differential alternative splicing,EMID1
sars_cov_2_covid_12hr_control_covid_12hr_infected,SARS-CoV-2-12h,Differential alternative splicing,OSER1
sars_cov_2_covid_12hr_control_covid_12hr_infected,SARS-CoV-2-12h,Differential alternative splicing,MOCS1
sars_cov_2_covid_12hr_control_covid_12hr_infected,SARS-CoV-2-12h,Differential alternative splicing,HRAT92
sars_cov_2_covid_12hr_control_covid_12hr_infected,SARS-CoV-2-12h,Differential alternative splicing,CMC1
sars_cov_2_covid_12hr_control_covid_12hr_infected,SARS-CoV-2-12h,Differential alternative splicing,AC135586.2
sars_cov_2_covid_12hr_control_covid_12hr_infected,SARS-CoV-2-12h,Differential alternative splicing,SNX16
sars_cov_2_covid_12hr_control_covid_12hr_infected,SARS-CoV-2-12h,Differential alternative splicing,MGAT5B
sars_cov_2_covid_12hr_control_covid_12hr_infected,SARS-CoV-2-12h,Differential alternative splicing,RFC2
sars_cov_2_covid_12hr_control_covid_12hr_infected,SARS-CoV-2-12h,Differential alternative splicing,LINC02577
sars_cov_2_covid_12hr_control_covid_12hr_infected,SARS-CoV-2-12h,Differential alternative splicing,NPC1L1
sars_cov_2_covid_12hr_control_covid_12hr_infected,SARS-CoV-2-12h,Differential alternative splicing,FBXO16
sars_cov_2_covid_12hr_control_covid_12hr_infected,SARS-CoV-2-12h,Differential alternative splicing,TVP23C
sars_cov_2_covid_12hr_control_covid_12hr_infected,SARS-CoV-2-12h,Differential alternative splicing,PALB2
sars_cov_2_covid_12hr_control_covid_12hr_infected,SARS-CoV-2-12h,Differential alternative splicing,SLC38A6
sars_cov_2_covid_12hr_control_covid_12hr_infected,SARS-CoV-2-12h,Differential alternative splicing,RNF183
sars_cov_2_covid_12hr_control_covid_12hr_infected,SARS-CoV-2-12h,Differential alternative splicing,ELP1
sars_cov_2_covid_12hr_control_covid_12hr_infected,SARS-CoV-2-12h,Differential alternative splicing,CHROMR
sars_cov_2_covid_12hr_control_covid_12hr_infected,SARS-CoV-2-12h,Differential alternative splicing,PRAME
sars_cov_2_covid_12hr_control_covid_12hr_infected,SARS-CoV-2-12h,Differential alternative splicing,HAT1
sars_cov_2_covid_12hr_control_covid_12hr_infected,SARS-CoV-2-12h,Differential alternative splicing,GNRHR2
sars_cov_2_covid_12hr_control_covid_12hr_infected,SARS-CoV-2-12h,Differential alternative splicing,TRIM22
sars_cov_2_covid_12hr_control_covid_12hr_infected,SARS-CoV-2-12h,Differential alternative splicing,TOPBP1
sars_cov_2_covid_12hr_control_covid_12hr_infected,SARS-CoV-2-12h,Differential alternative splicing,TMC8
sars_cov_2_covid_12hr_control_covid_12hr_infected,SARS-CoV-2-12h,Differential alternative splicing,NPHP4
sars_cov_2_covid_12hr_control_covid_12hr_infected,SARS-CoV-2-12h,Differential alternative splicing,MAMDC4
sars_cov_2_covid_12hr_control_covid_12hr_infected,SARS-CoV-2-12h,Differential alternative splicing,NKTR
sars_cov_2_covid_12hr_control_covid_12hr_infected,SARS-CoV-2-12h,Differential alternative splicing,IZUMO4
sars_cov_2_covid_12hr_control_covid_12hr_infected,SARS-CoV-2-12h,Differential alternative splicing,HCG25
sars_cov_2_covid_12hr_control_covid_12hr_infected,SARS-CoV-2-12h,Differential alternative splicing,ZCCHC18
sars_cov_2_covid_12hr_control_covid_12hr_infected,SARS-CoV-2-12h,Differential alternative splicing,CMC2
sars_cov_2_covid_12hr_control_covid_12hr_infected,SARS-CoV-2-12h,Differential alternative splicing,MARK3
sars_cov_2_covid_12hr_control_covid_12hr_infected,SARS-CoV-2-12h,Differential alternative splicing,CNTNAP3B
sars_cov_2_covid_12hr_control_covid_12hr_infected,SARS-CoV-2-12h,Differential alternative splicing,SPOCK3
sars_cov_2_covid_12hr_control_covid_12hr_infected,SARS-CoV-2-12h,Differential alternative splicing,HSD17B3
sars_cov_2_covid_12hr_control_covid_12hr_infected,SARS-CoV-2-12h,Differential alternative splicing,LIN7B
sars_cov_2_covid_12hr_control_covid_12hr_infected,SARS-CoV-2-12h,Differential alternative splicing,SEC62
sars_cov_2_covid_12hr_control_covid_12hr_infected,SARS-CoV-2-12h,Differential alternative splicing,LINC00887
sars_cov_2_covid_12hr_control_covid_12hr_infected,SARS-CoV-2-12h,Differential alternative splicing,COX10-AS1
sars_cov_2_covid_12hr_control_covid_12hr_infected,SARS-CoV-2-12h,Differential alternative splicing,ADAMTS7
sars_cov_2_covid_12hr_control_covid_12hr_infected,SARS-CoV-2-12h,Differential alternative splicing,DNAJC25
sars_cov_2_covid_12hr_control_covid_12hr_infected,SARS-CoV-2-12h,Differential alternative splicing,AL512353.1
sars_cov_2_covid_12hr_control_covid_12hr_infected,SARS-CoV-2-12h,Differential alternative splicing,PEMT
sars_cov_2_covid_12hr_control_covid_12hr_infected,SARS-CoV-2-12h,Differential alternative splicing,NCL
sars_cov_2_covid_12hr_control_covid_12hr_infected,SARS-CoV-2-12h,Differential alternative splicing,ZNF706
sars_cov_2_covid_12hr_control_covid_12hr_infected,SARS-CoV-2-12h,Differential alternative splicing,SLC44A3-AS1
sars_cov_2_covid_12hr_control_covid_12hr_infected,SARS-CoV-2-12h,Differential alternative splicing,SYTL2
sars_cov_2_covid_12hr_control_covid_12hr_infected,SARS-CoV-2-12h,Differential alternative splicing,TAB3
sars_cov_2_covid_12hr_control_covid_12hr_infected,SARS-CoV-2-12h,Differential alternative splicing,PMM2
sars_cov_2_covid_12hr_control_covid_12hr_infected,SARS-CoV-2-12h,Differential alternative splicing,DIAPH1
sars_cov_2_covid_12hr_control_covid_12hr_infected,SARS-CoV-2-12h,Differential alternative splicing,CARMIL2
sars_cov_2_covid_12hr_control_covid_12hr_infected,SARS-CoV-2-12h,Differential alternative splicing,DCUN1D2
sars_cov_2_covid_12hr_control_covid_12hr_infected,SARS-CoV-2-12h,Differential alternative splicing,FAM166B
sars_cov_2_covid_12hr_control_covid_12hr_infected,SARS-CoV-2-12h,Differential alternative splicing,FAAP20
sars_cov_2_covid_12hr_control_covid_12hr_infected,SARS-CoV-2-12h,Differential alternative splicing,NBPF3
sars_cov_2_covid_12hr_control_covid_12hr_infected,SARS-CoV-2-12h,Differential alternative splicing,CARD14
sars_cov_2_covid_12hr_control_covid_12hr_infected,SARS-CoV-2-12h,Differential alternative splicing,TMEM126B
sars_cov_2_covid_12hr_control_covid_12hr_infected,SARS-CoV-2-12h,Differential alternative splicing,ADAMTSL5
sars_cov_2_covid_12hr_control_covid_12hr_infected,SARS-CoV-2-12h,Differential alternative splicing,TRIM68
sars_cov_2_covid_12hr_control_covid_12hr_infected,SARS-CoV-2-12h,Differential alternative splicing,DNAJB1
sars_cov_2_covid_12hr_control_covid_12hr_infected,SARS-CoV-2-12h,Differential alternative splicing,HDAC2-AS2
sars_cov_2_covid_12hr_control_covid_12hr_infected,SARS-CoV-2-12h,Differential alternative splicing,AL033397.1
sars_cov_2_covid_12hr_control_covid_12hr_infected,SARS-CoV-2-12h,Differential alternative splicing,KRBOX4
sars_cov_2_covid_12hr_control_covid_12hr_infected,SARS-CoV-2-12h,Differential alternative splicing,ABCC6
